Author:text,cleanTitle:text,Co_Author:text,f10,Institution:text,isJointPaper:text,label:text,type:text,uri:url,change:text,changedItem:text,modified:text,,Year:text,,
"Schembri, L.","The Role of the Canadian Chartered Banks in U.S.  Banking Crises, 1870-1910",,,Carleton University,,Schembri1987,Item,http://127.0.0.1/Schembri1987,,,no,,1987,,
"Schenk, Catherine R.",The Retirement of Sterling as a Reserve Currency after 1945: Lessons for the US Dollar?,,,University of Glasgow,,Schenk2009,Item,http://127.0.0.1/SchenckC2009,,,no,,2009,,
"Serletis, Apostolos",Export Growth and Canadian Economic Development.,,,University of Calgary,,Serletis1990,Item,http://127.0.0.1/Serletis1990,,,no,,1990,,
"Severnini, Edson",Rural Electrification and Economic Development,,,Carnegie Mellon University,,SeveriniA2014,Item,,,,,,2014,,
"Shanahan, M.","Natural Resource Exports, Wealth Accumulation and Development in Settler",,,South Australia University,,Shanahan2005,Item,http://127.0.0.1/Shanahan2005,,,no,,2005,,
"Shearer, Ronald A.","The Money and Supply Process in Canada, 1920-1934:  Advance Under the Finance Act",,,University of British Columbia,,Shearer1973,Item,http://127.0.0.1/Shearer1973,,,no,,1973,,
"Shearer, Ronald A.","Reconcilation of Statistics on Production, Consumption, Monetary Holdings and International Flows of Gold, 1920-1934",,,University of British Columbia,,Shearer1976,Item,http://127.0.0.1/Shearer1976,,,no,,1976,,
"Shearer, Ronald A.",The Suspension of the Gold Standard 1928-31,,,University of British Columbia,,Shearer1979,Item,http://127.0.0.1/Shearer1979,,,no,,1979,,
"Shearer, Ronald A.",Canada and the U.S. Civil War Inflation: Another View of the Reciprocity Treaty Years,,,University of British Columbia,,Shearer1981,Item,http://127.0.0.1/Shearer1981,,,no,,1981,,
"Shearer, Ronald A.",The Supply of Canadian Money: Estimates and Implications,,,University of British Columbia,,Shearer1985,Item,http://127.0.0.1/Shearer1985,,,no,,1985,,
"Shearer, Ronald A.",The Financial Crisis of 1857:  Its Timing and Spread,,,University of British Columbia,,Shearer1987,Item,http://127.0.0.1/Shearer1987,,,no,,1987,,
"Shearer, Ronald A.",Financing Canada's First International Railway.,,,University of British Columbia,,Shearer1989,Item,http://127.0.0.1/Shearer1989,,,no,,1989,,
"Shearer, Ronald A.",Early Savings Banks and Macroeconomic Fluctuations.,,,University of British Columbia,,Shearer1990,Item,http://127.0.0.1/Shearer1990,,,no,,1990,,
"Shearer, Ronald A.",A Splice of Time: the Urquhart Method and Mid-Nineteenth Century Canadian Economic Growth.,,,University of British Columbia,,Shearer1994,Item,http://127.0.0.1/Shearer1994,,,no,,1994,,
"Shearer, Ronald A.",Perspectives on Pre-Confederation Financial Institutions and FInancial Markets in Central Canada.,,,University of British Columbia,,Shearer1995,Item,http://127.0.0.1/Shearer1995,,,no,,1995,,
"Shearer, Ronald A.",Historical Perspectives on Canadian Monetary and Banking Policy.,,,University of British Columbia,,Shearer1999,Item,http://127.0.0.1/Shearer1999,,,no,,1999,,
"Shearer, Ronald A.",Globalization in 19th Century Banking: Canadian and British Banks in California.,,,University of British Columbia,,Shearer2000,Item,http://127.0.0.1/Shearer2000,,,no,,2000,,
"Shearer, Ronald A.",Control of the Money Supply in the 1840s: Was There an Incipient Central Bank?,,,University of British Columbia,,Shearer2003,Item,http://127.0.0.1/Shearer2003,,,no,,2003,,
"Shearer, Ronald A.",Imperial Regulation and the Constitution of Early Canadian Banking,,,University of British Columbia,,Shearer2005,Item,http://127.0.0.1/Shearer2005,,,no,,2005,,
"Shepher, James F.",Newfoundland and the Staple Theory: Export-Led Growth or Decline?,,,Whitman College,,Shepherd1978,Item,http://127.0.0.1/Bertram1973,,,no,,1978,,
"Shepherd, James",Staples and Early Canadian Development: A Comparative Study,,,Whitman College,,Shepherd1972,Item,http://127.0.0.1/Shepherd1972,,,no,,1972,,
"Shertzer, Allison",The Causal Effects of Losing the American Civil War,,,"Pittsburgh University
",,ShertzerA2014,Item,,,,,,2014,,
"Sicotte, Richard",Governing Foreign Trade: The Effects of US Sugar Legislation on the Cuban Sugar Industry.,,,,,Sicotte2000,Item,http://127.0.0.1/Sicotte2000,,,no,,2000,,
"Sicotte, Richard",Passenger Shipping Cartels and Their Effect on Transatlantic Migration.,,,University of Calgary,,Sicotte2002,Item,http://127.0.0.1/Sicotte2002,,,no,,2002,,
"Sicotte, Richard",Natural Resources and the Economic Consequences of the War in the Pacific,,,University of Vermont,,Sicotte2005,Item,http://127.0.0.1/Sicotte2005,,,no,,2005,,
"Sicotte, Richard","Cartel Organization, Price Discrimination and the Trans-Atlantic Passage, 1899-1911",,,University of Vermont,,SicotteA2012,Item,http://shawnday.com/cneh/pdfs/2012/deltas-sicotte.pdf,,,no,,2012,,
"Siddiq, Fazliq",Problems of Measuring Wealth Inequality Over Time: The Case of Canada,,,Dalhousie University,,Siddiq1987,Item,http://127.0.0.1/Siddiq1987,,,no,,1987,,
"Siklos, Pierre",The Common Development of Institutional Change as Measured by Income Velocity: A Century of Evidence from Indutrialized Countries.,,,Wilfrid Laurier University,,Siklos1992,Item,http://127.0.0.1/Siklos1992,,,no,,1992,,
"Siklos, Pierre",US and Canadian Central Banking: The Triumph of Personalities over Politics?,,,Wilfrid Laurier University,,Siklos1997,Item,http://127.0.0.1/Siklos1997,,,no,,1997,,
"Siklos, Pierre",Understanding the Great Depression in the United States versus Canada.,,,Wilfrid Laurier University,,Siklos2000,Item,http://127.0.0.1/Siklos2000,,,no,,2000,,
"Sinclair, Peter",The Development of Agriculture in Northern Ontario,,,Wilfrid Laurier University,,Sinclair1982,Item,http://127.0.0.1/Sinclair1982,,,no,,1982,,
"Sinclair, Peter","Farm Fertility in the Ottawa Valley, 1870",,,Wilfrid Laurier University,,Sinclair1989,Item,http://127.0.0.1/Sinclair1989,,,no,,1989,,
"Siodla, James",Razing San Francisco: The 1906 Disaster and the Legacy of Urban Land Use,,,University of California Irvine,,SiodlaA2012,Item,,,,no,,2012,,
"Siodla, James",Making the Move: the Impact of the 1906 San Francisco Disaster on Firm Relocations,,,Colby University,,SiodlaA2014,Item,,,,,,2014,,
"Siow, A.","Class, Gender and Marriage.",,,University of Toronto,,Siow2000,Item,http://127.0.0.1/Siow2000,,,no,,2000,,
"Skogstad, Karl",The Effectiveness of Canada's Navy on Escort Duty During WWII,,,Queen's University,,SkogstadA2014,Item,,,,,,2014,,
"Smith, B.",Currency Elasticity and Banking Panics: Theory and Evidence.,,,University of Western Ontario,,Smith1992,Item,http://127.0.0.1/Smith1992,,,no,,1992,,
"Smith, Harvey","Winegrowers and Wine Factories in Post-phylloxera Languedoc: Technologies, Production, and the Market, 1880-1914.",,,Northern Illinois University,,Smith1997,Item,http://127.0.0.1/Smith1997,,,no,,1997,,
"Sokoloff, Kenneth L.","Inequality, Institutions and Differential Paths of Growth Among New World Economies.",,,University of California at Los Angeles,,Sokoloff2002,Item,http://127.0.0.1/Sokoloff2002,,,no,,2002,,
"Sorensen, Todd","Migration creation, diversion and retention: the New Deal and migration flows between state economic areas, 1935-1940.",,,,,Sorensen2006,Item,http://127.0.0.1/Sorensen2006,,,no,,2006,,
"Sousa, Rita M.","The Fall, the Rise, and the Persistence of Bimetalism in the European Periphery.",,,,,Sousa2006,Item,http://127.0.0.1/Sousa2006,,,no,,2006,,
"South, Nancy",Labour Contracts in Inter-War BC Mines,,,University of Victoria,,South1994,Item,http://127.0.0.1/South1994,,,no,,1994,,
"Sparks, Gordon","Canadian Business Cycles, 1870-1939: An Econometric Analysis Using the New National Accounts Estimates",,,Queen's University,,Sparks1987,Item,http://127.0.0.1/Sparks1987,,,no,,1987,,
"Sparks, Gordon","A Macro Model of the Canadian Economy, 1870-1939.",,,Queen's University,,Sparks1990,Item,http://127.0.0.1/Sparks1990,,,no,,1990,,
"St-Hilaire, M.","The Growth and Spatial Distribution of the Dairy Industry in the Regions of Quebec, 1871-1951.",,,Université du Québec a Chicoutimi,,St1992,Item,http://127.0.0.1/St1992,,,no,,1992,,
"Steele, Marion","Dwelling Starts, 1867-1920",,,University of Guelph,,Steele1973,Item,http://127.0.0.1/Steele1973,,,no,,1973,,
"Strong, Paul","Cyprus, More Than A Sum of Its Parts? Estimating the Long-Run Cost of Division.",,,London School of Economics,,Strong1997,Item,http://127.0.0.1/Strong1997,,,no,,1997,,
"Studer, Roman",India and the Great Divergence: assessing the efficiency of grain markets in 18th and 19th century India.,,,,,Studer2006,Item,http://127.0.0.1/Studer2006,,,no,,2006,,
"Sussman, Nathan",Income Inequality in Paris in the Heyday of the Commercial Revolution.,,,,,Sussman2006,Item,http://127.0.0.1/Sussman2006,,,no,,2006,,
"Sutthiphisal, Dhanoos",Learning-by-Producing and the geographic Links Between Invention and Production: Experience from the Second Industrial Revolution,,,McGill University,,Sutthiphisal2005,Item,http://127.0.0.1/Sutthiphisal2005,,,no,,2005,,
"Sutthiphisal, Dhanoos",The introduction of electric technology and overall inventive activity during the Second Industrial Revolution.,,,McGill University,,Sutthiphisal2006,Item,http://127.0.0.1/Sutthiphisal2006,,,no,,2006,,
"Sutthiphisal, Dhanoos","Location, Location, Location: Why Do Inventors Move?",,,McGill University,,Sutthiphisal2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Szostak, Rick",The Political Economy of the Abolition of Seigneurial Tenure,,,University of Alberta,,Szostak1989,Item,http://127.0.0.1/Szostak1989,,,no,,1989,,
"Szostak, Rick",A Microeconomic History of the Depression.,,,University of Alberta,,Szostak1990,Item,http://127.0.0.1/Szostak1990,,,no,,1990,,
"Szostak, Rick",The Great Depression: A Technological Explanation,,,University of Alberta,,Szostak1992,Item,http://127.0.0.1/Szostak1992,,,no,,1992,,
"Szostak, Rick",A Post-Confederation Canadian History CD-ROM,,,University of Alberta,,Szostak1997,Item,http://127.0.0.1/Szostak1997,,,no,,1997,,
"Szostak, Rick",Institutional Change in the Early NFLD Fishery.,,,University of Alberta,,Szostak1999,Item,http://127.0.0.1/Szostak1999,,,no,,1999,,
"Tassonyi, Almos",Agricultural Development in Late Ninetenth Century Ontario,,,Laurentian University of Sudbury,,Tassonyi1979,Item,http://127.0.0.1/Tassonyi1979,,,no,,1979,,
"Tassonyi, Almos","Changing Field Crop Patterns in Ontario Agriculture, 1850-1900.",,,University of Toronto,,Tassonyi1982,Item,http://127.0.0.1/Tassonyi1982,,,no,,1982,,
"Tassonyi, Almos",Half a Century of Municipal Finance in Ontario.,,,Ontario Ministry of Municipal Affairs,,Tassonyi1995,Item,http://127.0.0.1/Tassonyi1995,,,no,,1995,,
"Tassonyi, Almos",Shared Tax Bases and Local Expenditure Decisions: A Comparison of Historical Episodes.,,,University of Toronto,,Tassonyi1997,Item,http://127.0.0.1/Tassonyi1997,,,no,,1997,,
"Tassonyi, Almos","Education, Debt Capacity and the hard Budget Constraint for Ontario Municipalities in the 1950s",,,University of Calgary,,Tassonyi2005,Item,http://127.0.0.1/Tassonyi2005,,,no,,2005,,
"Tassonyi, Almos","Education Finance in the Slump: Ontario, 1921-1941",,,Ontario Ministry of Finance,,Tassonyi2011,Item,http://127.0.0.1/Tassonyi2011,,,no,,2011,,
"Tassonyi, Almos","Tax, Borrow, and Spend: Municipal Finance in Ontario, 1886-1941",,,Ryerson University,,TassonyiA2014,Item,,,,,,2014,,
"Taylor, Rebecca","Canadian-UK Trade Relations, 1946-1950 (Research Report).",,,University of Portsmouth,,Taylor1997,Item,http://127.0.0.1/Taylor1997,,,no,,1997,,
"Thibeault, R.","The Growth and Spatial Distribution of the Dairy Industry in the Regions of Quebec, 1871-1951.",,,Université du Québec a Chicoutimi,,Thibeault1992,Item,http://127.0.0.1/Thibeault1992,,,no,,1992,,
"Thille, Henry","Tariffs and Concentration: The Formation of Imperial Oil, 1873-1880.",,,University of Winnipeg,,Thille1997,Item,http://127.0.0.1/Thille1997,,,no,,1997,,
"Thomas, Brinley",Long Swings in the Atlantic Economy of the Eighteenth Century,,,Queen's University,,Thomas1978,Item,http://127.0.0.1/Bertram1973,,,no,,1978,,
"Thomas, Mark",The Australian Economy in a Canadian Mirror 1890-1914.,,,University of Virgina,,Thomas1994,Item,http://127.0.0.1/Thomas1994,,,no,,1994,,
"Tomczak, Peter",Passenger Shipping Cartels and Their Effect on Transatlantic Migration.,,,"University of Michigan, Ann Arbor",,Tomczak2002,Item,http://127.0.0.1/Tomczak2002,,,no,,2002,,
"Treble, John","Productivity in British Coal Mining: A Study Using Microdata, 1890-93.",,,University of Wales,,Treble1997,Item,http://127.0.0.1/Treble1997,,,no,,1997,,
"Troost, William",Peer to Peer: Lifetime Learning and the Evolution of the Gender Literacy Gap,,,University of British Columbia,,Troost2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Tulchinsky, Gerald",The Rise of the Ready-Made Clothing Industry in Canada,,,Queen's University,,Tulchinsky1984,Item,http://127.0.0.1/Tulchinsky1984,,,no,,1984,,
"Twomey, Michael",The Canadian Experience and the Investment Development Path.,,,,,Twomey2000,Item,http://127.0.0.1/Twomey2000,,,no,,2000,,
"Urquhart, M.A.C.",The Work of Ken Buckley,,,Queen's University,,Urquhart1972,Item,http://127.0.0.1/Urquhart1972,,,no,,1972,,
"Urquhart, M.A.C.",Historical GNP Estimates,,,Queen's University,,Urquhart1976,Item,http://127.0.0.1/Urquhart1976,,,no,,1976,,
"Urquhart, M.A.C.","National Income Estimates, 1870-1926",,,Queen's University,,Urquhart1981,Item,http://127.0.0.1/Urquhart1981,,,no,,1981,,
"Urquhart, M.A.C.","New Estimates of GNP in Canada, 1870 to 1926 Along with Official Estimates, 1926 to 1985:  Some Implications for Canadian Development.",,,Queen's University,,Urquhart1989,Item,http://127.0.0.1/Urquhart1989,,,no,,1989,,
"Vahey, Shaun",The Argumentation of Economic Historians,,,Australian National University,,VaheyA2011,Item,http://127.0.0.1/VaheyA2011,,,no,,2011,,
"Vahey, Shaun",Another Look at Inflation and Expectations during the US Great Depression,,,Warwick University,,VaheyA2014,Item,,,,,,2014,,
"Vaillancourt, Francois",Immigration Policy in Quebec: 1867-1914,,,Université de Montréal,,Vaillancourt1978,Item,http://127.0.0.1/Bertram1973,,,no,,1978,,
"Vaillancourt, Francois","Language Choices in Quebec, 1760-1980; Some Reflections",,,Université de Montreal,,Vaillancourt1979,Item,http://127.0.0.1/Vaillancourt1979,,,no,,1979,,
"VanSligtenhorst, Sarah",The Social Consequences of Legal Reform: Women and Property in a Canadian Community,,,University of Guelph,,VanSligtenhorst2003,Item,http://127.0.0.1/VanSligtenhorst2003,,,no,,2003,,
"Vencatachellum, Désire",Canadians and Prohibition: An Analysis of the 1898 Referendum,,,HEC,,Vencatachellum2005,Item,http://127.0.0.1/Vencatachellum2005,,,no,,2005,,
"Vizcarra, Catalina",Natural Resources and the Economic Consequences of the War in the Pacific,,,University of Vermont,,Vizcarra2005,Item,http://127.0.0.1/Vizcarra2005,,,no,,2005,,
"Voth, Hans-Joachim",Lending to the Borrower from Hell: Lender Coalitions and Incentive Compatibility in the Age of Phillip II,,,ICREA/UPF,,Voth2008,Item,http://127.0.0.1/Bordo2000,,,no,,2008,,
"Voth, Hans-Joachim","Funding Empire: Risk, Diversification and the Underwriting of Early Modern Sovereign Loans",,,Pompeau Fabra,,VothA2011,Item,http://127.0.0.1/VothA2011,,,no,,2011,,
"Wakerly, Elizabeth",Another look at What the Long-run Data Show About Convergence.,,,,,Wakerly2000,Item,http://127.0.0.1/Wakerly2000,,,no,,2000,,
"Walter, C.",The Staple Theory of Economic Grwoth: A Critique of the Chambers - Gordon Paper.,,,University of Victoria,,Walter1970,Item,http://127.0.0.1/Walter1970,,,no,,1970,,
"Wandschneider, Kirsten",Natural Resources and the Economic Consequences of the War in the Pacific,,,Middlebury College,,Wandschneider2005,Item,http://127.0.0.1/Wandschneider2005,,,no,,2005,,
"Wandschneider, Kirsten",Central Bank reaction functions during the Interwar Gold Standard: a view from the periphery.,,,Middlebury College,,Wandschneider2006,Item,http://127.0.0.1/Wandschneider2006,,,no,,2006,,
"Ward, Tony",Economic Development on the Canadian Prairies,,,University of British Columbia,,Ward1987,Item,http://127.0.0.1/Ward1987,,,no,,1987,,
"Ward, Tony",Agricultural Prices at the Extensive Margin.,,,Brock University,,Ward1989,Item,http://127.0.0.1/Ward1989,,,no,,1989,,
"Ward, Tony",Climate Fluctuations and Early Prairie Agriculture,,,Brock University,,Ward1994,Item,http://127.0.0.1/Ward1994,,,no,,1994,,
"Ward, Tony",The Influence of Climate on the Candian Wheat Economy.,,,Brock University,,Ward1997,Item,http://127.0.0.1/Ward1997,,,no,,1997,,
"Ward, Tony","Institutional Constraints on Indian Farming on the Canadian Prairies, 1885-1920",,,Brock University,,Ward2005,Item,http://127.0.0.1/Ward2005,,,no,,2005,,
"Ward, Tony",Aboriginal Economic Development in New Zealand and Canada.,,,Brock University,,Ward2006,Item,http://127.0.0.1/Ward2006,,,no,,2006,,
"Ward, Tony","Prairie Indian Development, 1880-1910",,,Brock University,,Ward2009,Item,http://127.0.0.1/Ward2009,,,no,,2009,,
"Ward, Zachary",Who Crossed the Border?  The Selection of Mexican Migrants in the Early Twentieth Century,,,University of Colorado,,WardA2012,Item,,,,no,,2012,,
"Weber, Warren",Denomination Structure and Debasement in Early Modern England,,,Minneapolis Federal Reserve,,Weber2009,Item,http://127.0.0.1/WeberW2009,,,no,,2009,,
"Weidenmier, Marc",Did US Agricultural Policy Lock Farmers into Wheat? The Capitalization of Farm Policies into Land Prices in the US and Canada.,,,,,Weidenmier2000,Item,http://127.0.0.1/Weidenmier2000,,,no,,2000,,
"Weidenmier, Marc",Did the Gold Standard matter for sovereign spreads?,,,,,Weidenmier2006,Item,http://127.0.0.1/Weidenmier2006,,,no,,2006,,
"Williamson, S.",Currency Elasticity and Banking Panics: Theory and Evidence.,,,University of Western Ontario,,Williamson1992,Item,http://127.0.0.1/Williamson1992,,,no,,1992,,
"Wilson, Catharine",Tenure as a Family Stategy over Life Cycle,,,University of Guelph,,Wilson1997,Item,http://127.0.0.1/Wilson1997,,,no,,1997,,
"Wilson, Stuart",The Savings Rate Debate: Does the Dependency Rate Hypothesis Hold for Australian and Canada?,,,,,Wilson1999,Item,http://127.0.0.1/Wilson1999,,,no,,1999,,
"Wilson, Stuart","Financial Internmediation and Domestic Savings in Canada, 1870-1913.",,,,,Wilson2000,Item,http://127.0.0.1/Wilson2000,,,no,,2000,,
"Wilson, Stuart","Business Cycles, Employment Uncertainty and Capital Accumulation in Canada, 1870-1913.",,,University of Regina,,Wilson2002,Item,http://127.0.0.1/Wilson2002,,,no,,2002,,
"Wilson, Stuart",Canadian Economic Development and Factor Movements before the Great Depression,,,University of Regina,,Wilson2005,Item,http://127.0.0.1/Wilson2005,,,no,,2005,,
"Wilson, Stuart",Sickness Insurance vs. Self-Insurance and the Role of Precautionary Savings,,,University of Regina,,WilsonA2011,Item,http://127.0.0.1/WilsonA2011,,,no,,2011,,
"Winer, Stanley",Modelling the Evolution of Tax History: Canada 1870-1984,,,Carleton University,,Winer1987,Item,http://127.0.0.1/Winer1987,,,no,,1987,,
"Wogin, Gillian",The Economic Effects of the Crow's Nest Pass Rates,,,Agriculture Canada,,Wogin1978,Item,http://127.0.0.1/Bertram1973,,,no,,1978,,
"Woroby, Tamara",The Impact of American Immigration Legislation of the 1920's on the Rate of Canadian Emigration to the United States,,,Towson State College,,Woroby1976,Item,http://127.0.0.1/Woroby1976,,,no,,1976,,
"Woroby, Tamara",Occupational Earnings in Canada: 1901-1921,,,McMaster University,,Woroby1978,Item,http://127.0.0.1/Bertram1973,,,no,,1978,,
"Wright, Miriam","Industrialization, Environmental Change and the Newfoundland Inshore Fishery, 1955-1970.",,,,,Wright1999,Item,http://127.0.0.1/Wright1999,,,no,,1999,,
"Wright, Miriam","Native Peoples in the Commercial Salmon Fisheries of Alert Bay, British Columbia, 1945-1968.",,,Acadia University,,Wright2002,Item,http://127.0.0.1/Wright2002,,,no,,2002,,
"Wylie, Peter",Electrification and Technological Adaptation in Canadian Manufacturing 1900-1929,,,Trent University,,Wylie1985,Item,http://127.0.0.1/Wylie1985,,,no,,1985,,
"Wylie, Peter","Canadian Economic Development, 1900-1914:  Counterfactual Analysis in a Williamson General Equilibrium Simulation Model.",,,Trent University,,Wylie1989,Item,http://127.0.0.1/Wylie1989,,,no,,1989,,
"Wylie, Peter","Basic Health, Nutrition and Canadian Economic Growth, 1870-1990.",,,Trent University,,Wylie1995,Item,http://127.0.0.1/Wylie1995,,,no,,1995,,
"Yan, Se","Globalization, Trade and Wages: What does history tell us about China?",,,"Guanghua School of Management, Peking University",,Yan2009,Item,http://127.0.0.1/Yan2009,,,no,,2009,,
"Younge, Denyse","What Did Unions Do? An Analysis of Canadian Strike Data, 1900-1914.",,,University of Alberta,,Younge1994,Item,http://127.0.0.1/Younge1994,,,no,,1994,,
"Younge, Denyse",Hope Against Hope: Persistent Canadian Unions in the Interwar Years.,,,McGill University,,Younge2000,Item,http://127.0.0.1/Younge2000,,,no,,2000,,
"Zamzow, Ben",Experiment Associations and Agricultural Innovation,,,University of Arizona,,ZamzowA2012,Item,,,,no,,2012,,
"Zweiniger-Bargielowska, Ina","The Black Market in Britain, 1939-1950.",,,University of Wales,,Zweiniger1997,Item,http://127.0.0.1/Zweiniger1997,,,no,,1997,,
